# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.save.cache.to.file.ms,1767551978574000000,1767552038570000000,62
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767551978574000000,1767552038570000000,1
jps.load.project.to.empty.storage.ms,1767551978574000000,1767552038570000000,45
jps.library.entities.serializer.load.entities.ms,1767551978574000000,1767552038570000000,0
workspaceModel.global.updates.ms,1767551978574000000,1767552038570000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767551978574000000,1767552038570000000,9
jps.project.serializers.load.ms,1767551978574000000,1767552038570000000,21
workspaceModel.delayed.project.synchronizer.sync.ms,1767551978574000000,1767552038570000000,59
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767551978574000000,1767552038570000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767551978574000000,1767552038570000000,4
jps.artifact.entities.serializer.save.entities.ms,1767551978574000000,1767552038570000000,0
workspaceModel.load.cache.from.file.ms,1767551978574000000,1767552038570000000,127
jps.global.get.library.ms,1767551978574000000,1767552038570000000,0
workspaceModel.global.apply.state.to.project.ms,1767551978574000000,1767552038570000000,23
workspaceModel.mutableEntityStorage.referrers.ms,1767551978574000000,1767552038570000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767551978574000000,1767552038570000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767551978574000000,1767552038570000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1767551978574000000,1767552038570000000,0
jps.facet.change.listener.before.change.events.ms,1767551978574000000,1767552038570000000,1
jps.facet.change.listener.process.change.events.ms,1767551978574000000,1767552038570000000,0
jps.project.serializers.save.ms,1767551978574000000,1767552038570000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767551978574000000,1767552038570000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1767551978574000000,1767552038570000000,0
jps.app.storage.content.reader.load.component.ms,1767551978574000000,1767552038570000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767551978574000000,1767552038570000000,0
jps.storage.jps.conf.reader.load.component.ms,1767551978574000000,1767552038570000000,5
jps.artifact.entities.serializer.load.entities.ms,1767551978574000000,1767552038570000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767551978574000000,1767552038570000000,0
jps.save.changed.project.entities.ms,1767551978574000000,1767552038570000000,0
workspaceModel.sync.entities.ms,1767551978574000000,1767552038570000000,0
workspaceModel.moduleBridge.before.changed.ms,1767551978574000000,1767552038570000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767551978574000000,1767552038570000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767551978574000000,1767552038570000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767551978574000000,1767552038570000000,1
jps.load.initial.state.ms,1767551978574000000,1767552038570000000,4
jps.global.initialize.library.bridges.ms,1767551978574000000,1767552038570000000,0
workspaceModel.init.bridges.ms,1767552038570000000,1767552098568000000,1
workspaceModel.replace.project.model.ms,1767552038570000000,1767552098568000000,0
workspaceModel.check.recursive.update.ms,1767552038570000000,1767552098568000000,0
workspaceModel.loading.total.ms,1767552038570000000,1767552098568000000,137
workspaceModel.updates.count,1767552038570000000,1767552098568000000,3
workspaceModel.pre.handlers.ms,1767552038570000000,1767552098568000000,0
workspaceModel.initializing.ms,1767552038570000000,1767552098568000000,1
workspaceModel.collect.changes.ms,1767552038570000000,1767552098568000000,0
workspaceModel.loading.from.cache.ms,1767552038570000000,1767552098568000000,128
workspaceModel.to.snapshot.ms,1767552038570000000,1767552098568000000,1
workspaceModel.update.unloaded.entities.ms,1767552038570000000,1767552098568000000,0
workspaceModel.updates.precise.ms,1767552038570000000,1767552098568000000,15
workspaceModel.updates.ms,1767552038570000000,1767552098568000000,38
FlushQueue.waitingTimeAvgNs,1767552038570000000,1767552098568000000,825059.7966101695
AWTEventQueue.dispatchTime90PNs,1767552038570000000,1767552098568000000,876543
NonBlockingReadAction.finalizedExecutionsCount,1767552038570000000,1767552098568000000,0
FlushQueue.waitingTime90PNs,1767552038570000000,1767552098568000000,1269759
FlushQueue.tasksExecuted,1767552038570000000,1767552098568000000,118
FlushQueue.executionTime90PNs,1767552038570000000,1767552098568000000,183295
NonBlockingReadAction.failedExecutionTimeUs,1767552038570000000,1767552098568000000,0
FlushQueue.queueSizeMax,1767552038570000000,1767552098568000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1767552038570000000,1767552098568000000,0
FlushQueue.queueSizeAvg,1767552038570000000,1767552098568000000,0.0
FlushQueue.executionTimeAvgNs,1767552038570000000,1767552098568000000,131382.2372881356
FlushQueue.waitingTimeMaxNs,1767552038570000000,1767552098568000000,4095999
FlushQueue.queueSize90P,1767552038570000000,1767552098568000000,0
AWTEventQueue.dispatchTimeMaxNs,1767552038570000000,1767552098568000000,2056191
AWTEventQueue.eventsDispatched,1767552038570000000,1767552098568000000,130
AWTEventQueue.dispatchTimeTotalNS,1767552038570000000,1767552098568000000,74750163
AWTEventQueue.dispatchTimeAvgNs,1767552038570000000,1767552098568000000,575064.6153846154
FlushQueue.executionTimeMaxNs,1767552038570000000,1767552098568000000,724991
NonBlockingReadAction.failedExecutionsCount,1767552038570000000,1767552098568000000,0
JVM.GC.collectionTimesMs,1767552038570000000,1767552098568000000,0
JVM.GC.collections,1767552038570000000,1767552098568000000,0
JVM.threadCount,1767552038570000000,1767552098568000000,39
JVM.maxNativeBytes,1767552038570000000,1767552098568000000,-1
JVM.usedHeapBytes,1767552038570000000,1767552098568000000,520084416
JVM.usedNativeBytes,1767552038570000000,1767552098568000000,278189128
JVM.totalCpuTimeMs,1767552038570000000,1767552098568000000,1993
OS.loadAverage,1767552038570000000,1767552098568000000,4.1826171875
JVM.maxHeapBytes,1767552038570000000,1767552098568000000,2147483648
FilePageCache.pageLoads,1767552038570000000,1767552098568000000,0
DirectByteBufferAllocator.misses,1767552038570000000,1767552098568000000,0
DirectByteBufferAllocator.reclaimed,1767552038570000000,1767552098568000000,0
StorageLockContext.competingThreads.90P,1767552038570000000,1767552098568000000,0
FilePageCache.maxRegisteredFiles,1767552038570000000,1767552098568000000,617
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767552038570000000,1767552098568000000,0
FilePageCache.disposedBuffers,1767552038570000000,1767552098568000000,0
FilePageCache.totalPageLoadsUs,1767552038570000000,1767552098568000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767552038570000000,1767552098568000000,266371072
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767552038570000000,1767552098568000000,0
StreamlinedBlobStorage.recordsRelocated,1767552038570000000,1767552098568000000,0
FilePageCache.totalPageDisposalsUs,1767552038570000000,1767552098568000000,0
StreamlinedBlobStorage.recordsDeleted,1767552038570000000,1767552098568000000,0
FilePageCache.maxCacheSizeInBytes,1767552038570000000,1767552098568000000,266371072
FilePageCache.capacityInBytes,1767552038570000000,1767552098568000000,524288000
DirectByteBufferAllocator.hits,1767552038570000000,1767552098568000000,0
DirectByteBufferAllocator.disposed,1767552038570000000,1767552098568000000,0
FilePageCache.pageHits,1767552038570000000,1767552098568000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767552038570000000,1767552098568000000,0
StreamlinedBlobStorage.recordsAllocated,1767552038570000000,1767552098568000000,0
StorageLockContext.competingThreads.avg,1767552038570000000,1767552098568000000,0.0
